0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0#4.4.1.3
0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1#4.4.1.4
0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1#4.4.1.5
0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0#4.4.1.6
1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0#5.1.1.1
1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0#5.1.2.1
1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0#5.1.3.1
1;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0#5.1.4.1
1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0#5.1.4.2
1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0#5.2.1.1
1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0#5.2.2.1
1;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0#5.2.2.2
1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1#5.2.2.3
1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0#5.2.3.1
1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1#5.2.3.2
1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1#5.2.4.1
1;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0#5.2.4.2
1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1#5.2.4.3
1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0#5.3.1.1
1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0#5.3.1.2
1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0#5.3.1.3
1;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0#5.3.1.4
1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1#5.3.1.5
1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0#5.3.2.1
1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0#5.3.2.2
1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0#5.4.1.1
1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0#5.4.1.2
1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0#5.4.1.3
1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1#5.5.1.1
0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1#5.5.1.2
0;0;1;0;1;0;0;1;1;0;0;1;0;0;0;0#5.5.1.3
1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0#6.1.1.1
1;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0#6.1.2.1
1;1;0;0;1;0;1;0;1;0;0;0;1;0;0;0#6.1.3.1
1;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0#6.1.4.1
1;0;1;0;1;0;0;0;1;0;0;0;1;1;0;0#6.1.4.2
1;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0#6.1.5.1
1;0;1;0;0;0;0;0;1;1;0;0;1;0;1;0#6.1.6.1
1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0#6.1.7.1
1;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0#6.1.8.1
1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1#6.1.9.1
1;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0#6.1.9.2
1;0;1;0;1;0;0;0;1;0;0;1;1;0;0;0#6.2.1.1
1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1#6.2.1.2
1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0#6.2.2.1
1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1#6.2.2.2
1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0#6.2.3.1
1;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0#6.2.3.2
1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;1#6.2.3.3
1;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0#6.2.4.1
1;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0#6.2.4.2
1;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0#6.2.4.3
1;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0#6.2.4.4
1;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0#6.2.4.5
1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1#6.2.5.1
1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1#6.2.6.1
1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1#6.2.6.2
1;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0#6.2.7.1
1;0;0;0;1;0;1;0;1;0;0;1;0;0;0;1#6.2.7.2
1;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0#6.2.8.1
1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1#6.2.8.2
1;0;0;0;1;0;0;1;1;0;0;1;0;0;0;1#6.8.2.3
1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1#6.2.8.4
1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;1#6.2.8.5
1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0#6.3.1.1
1;0;1;0;1;0;0;1;1;0;0;1;0;0;0;0#6.3.2.1
1;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0#6.3.2.2
1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0#6.3.3.1
1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1#6.3.3.2
1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0#6.3.4.1
1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1#6.3.4.2
1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0#6.3.5.1
1;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0#6.4.1.1
1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0#6.4.1.2
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#6.4.1.3
1;0;0;0;0;0;1;0;1;0;0;1;0;1;1;0#6.4.2.1
1;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0#6.4.2.2
1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0#6.4.2.3
1;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0#6.5.1.1
1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1#6.6.1.1
0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;0#6.6.1.2
1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0#7.1.1.1
1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;0#7.1.2.1
1;0;1;0;1;1;1;0;1;0;1;0;0;0;0;0#7.1.3.1
1;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0#7.1.4.1
0;0;1;0;1;1;0;1;1;0;1;0;1;0;0;0#7.1.5.1
1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0#7.1.6.1
1;0;1;1;1;1;0;0;1;0;0;0;1;0;0;0#7.1.7.1
1;0;1;1;1;0;0;0;1;0;0;0;1;0;1;0#7.1.8.1
1;0;1;1;1;0;0;0;1;0;0;0;1;0;1;0#7.1.8.2
1;1;0;0;1;0;1;0;1;0;1;0;1;0;0;0#7.1.9.1
1;1;0;1;1;0;0;0;1;0;0;1;1;0;0;0#7.1.10.1
1;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0#7.1.11.1
1;0;1;1;1;0;0;1;1;0;0;1;0;0;0;0#7.1.12.1
1;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0#7.1.13.1
1;0;1;0;0;0;0;0;1;1;0;1;1;0;1;0#7.1.14.1
1;0;1;0;0;0;1;1;1;0;0;0;0;1;0;1#7.1.15.1
1;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1#7.1.15.2
1;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0#7.1.15.3
1;0;1;0;0;1;1;1;1;0;0;0;0;1;0;0#7.1.15.4
1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0#7.2.2.1
1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0#7.2.2.1
1;1;1;0;1;0;0;0;1;0;0;0;1;0;0;1#7.2.2.2
1;1;0;0;1;0;1;0;1;0;0;1;1;0;0;0#7.2.3.1
1;0;1;0;1;0;0;0;1;0;0;1;1;0;1;0#7.2.4.1
1;0;1;0;1;0;0;0;1;0;0;1;1;1;0;0#7.2.4.2
1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;0#7.2.5.1
1;0;1;1;0;0;0;1;1;0;0;1;0;1;0;0#7.2.5.2
1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0#7.2.6.1
1;0;1;0;0;0;0;1;1;1;0;0;1;0;1;0#7.2.6.2
1;0;1;0;0;0;1;0;1;0;0;1;1;0;1;0#7.2.7.1
1;0;1;1;1;0;0;0;1;0;0;0;1;0;0;1#7.2.8.1
1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;0#7.2.9.1
1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;1#7.2.10.1
1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;1#7.2.11.1
1;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1#7.2.12.1
1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;1#7.2.12.2
1;0;0;1;1;0;1;0;1;0;0;1;0;0;1;0#7.2.13.1
1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0#7.2.14.1
1;0;1;0;1;0;0;1;1;0;0;1;0;0;0;1#7.2.15.1
1;0;1;0;1;0;0;1;1;0;0;0;0;0;1;1#7.2.15.2
1;0;0;1;1;0;1;0;1;0;0;1;0;0;0;1#7.2.16.1
1;0;1;0;1;0;0;1;1;0;0;1;0;1;0;0#7.3.1.1
1;1;1;0;1;0;0;0;1;0;0;0;0;1;1;0#7.3.2.1
1;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0#7.3.3.1
1;0;0;1;1;0;1;0;1;1;0;0;0;0;0;1#7.3.4.1
1;0;0;1;1;0;1;0;1;0;0;0;1;0;0;1#7.3.4.2
1;0;0;1;1;0;1;0;1;0;0;0;1;1;0;0#7.3.4.3
1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;1#7.3.5.1
1;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0#7.3.6.1
1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;1#7.3.6.2
1;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0#7.4.1.1
1;0;1;0;1;0;0;1;1;0;0;1;0;1;0;0#7.4.1.2
1;0;0;1;1;0;0;0;1;0;0;1;0;1;1;0#7.4.2.1
1;0;0;1;0;0;1;0;1;0;0;1;0;1;1;0#7.4.3.1
1;0;0;0;1;0;0;1;1;0;0;1;0;1;1;0#7.5.1.12
0;0;1;0;1;0;0;1;1;0;0;1;0;1;1;0#7.7.1.1
1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0#8.1.1.1
1;1;1;0;1;0;1;0;1;0;1;0;1;0;0;0#8.1.2.1
1;0;1;0;1;1;1;0;1;0;1;0;1;0;0;0#8.1.3.1
1;0;1;0;1;0;1;1;1;0;1;0;1;0;0;0#8.1.4.1
1;1;1;1;1;0;1;0;1;0;1;0;0;0;0;0#8.1.5.1
1;1;1;0;1;1;0;0;1;1;0;0;1;0;0;0#8.1.6.1
1;1;1;0;1;0;0;0;1;0;1;0;1;1;0;0#8.1.7.1
1;0;1;0;1;1;0;0;1;0;1;0;1;1;0;0#8.1.8.1
1;0;1;0;1;1;0;1;1;0;1;0;1;0;0;0#8.1.9.1
1;0;1;1;1;1;0;0;1;0;1;0;1;0;0;0#8.1.10.1
1;0;1;0;1;1;0;0;1;0;1;1;1;0;0;0#8.1.11.1
1;0;1;1;0;0;1;0;1;0;0;0;1;0;1;1#8.1.14.1
1;0;1;1;0;0;1;0;1;0;0;0;1;1;1;0#8.1.15.1
1;0;1;0;0;1;1;0;1;0;0;0;1;1;1;0#8.1.16.1
1;1;1;0;1;0;0;0;1;0;0;0;1;1;1;0#8.1.17.1
1;1;0;1;1;0;0;0;1;0;0;0;1;0;1;1#8.1.19.1
1;1;0;1;1;0;0;0;1;0;0;0;1;1;0;1#8.1.19.2
1;1;0;1;1;0;1;0;1;0;0;1;1;0;0;0#8.1.20.1
1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0#8.1.21.1
1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0#8.1.22.1
1;0;0;1;1;1;0;1;1;0;1;0;1;0;0;0#8.1.23.1
1;0;0;1;1;0;1;1;1;0;1;0;1;0;0;0#8.1.23.2
1;0;0;1;1;1;0;1;1;0;0;0;0;1;0;1#8.1.24.1
1;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0#8.1.25.1
1;1;0;0;1;0;0;0;1;0;1;0;1;1;0;0#8.1.26.1
1;0;1;1;0;1;0;1;1;0;0;1;1;0;0;0#8.1.27.1
1;0;1;1;0;0;0;1;1;0;0;1;1;0;1;0#8.1.28.1
1;0;1;1;0;0;0;1;1;0;0;1;1;1;0;0#8.1.28.2
1;0;1;1;0;1;0;1;1;0;0;1;0;1;0;0#8.1.29.1
1;0;1;0;0;0;1;1;1;1;0;0;0;1;0;1#8.1.30.1
0;0;0;0;0;1;1;1;0;1;0;1;1;1;1;0#8.1.30.2
1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1#8.1.31.1
1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;1#8.2.1.1
0;1;1;0;1;0;1;1;1;0;1;0;1;0;0;0#8.2.5.1
1;1;1;0;1;0;0;0;1;0;0;1;1;0;1;0#8.2.6.1
1;0;1;1;1;0;0;1;1;0;0;1;0;0;1;0#8.2.9.1
1;0;1;1;1;0;0;1;1;0;0;1;0;1;0;0#8.2.9.2
1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;0#8.2.10.1
1;0;1;0;0;1;0;0;1;1;0;1;1;0;1;0#8.2.11.1
1;0;1;0;0;0;0;1;1;1;0;1;1;0;1;0#8.2.11.2
1;0;1;0;0;0;1;1;1;0;0;1;1;1;0;0#8.2.12.1
1;0;1;0;0;1;1;1;1;0;0;1;1;0;0;0#8.2.12.2
1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;1#8.2.13.1
1;0;1;0;0;1;0;1;1;1;0;0;1;0;1;0#8.2.16.1
1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1#8.2.17.1
1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1#8.2.20.1
1;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1#8.2.21.2
1;0;0;1;1;0;1;0;1;0;0;1;0;1;0;1#8.2.22.1
1;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0#8.3.2.1
1;0;1;1;0;0;0;1;1;0;0;1;0;1;1;0#8.3.3.1
1;0;1;0;0;1;1;0;1;0;0;1;1;0;1;0#8.3.4.1
1;0;0;1;1;0;1;0;1;0;0;1;0;1;1;0#8.3.5.1
1;1;1;0;1;0;0;1;1;0;0;1;0;1;0;0#8.4.1.1
1;0;0;1;1;0;0;1;1;0;0;1;1;0;1;0#8.4.2.1
1;0;0;1;0;1;1;0;1;0;0;1;0;1;1;0#8.4.3.1
1;0;1;0;1;0;0;1;1;0;0;1;0;1;1;0#8.5.1.1
0;1;1;0;1;0;0;1;1;0;0;1;0;1;1;0#8.8.1.1
